t,vds,corrente
11.18,0.0885586,0.0439055
11.2,0.0855734,0.0424255
11.22,0.0965189,0.047852
11.24,0.0925387,0.0463721
11.26,0.099504,0.049332
11.28,0.099504,0.049332
11.3,0.0945288,0.0468654
11.32,0.098509,0.0483454
11.34,0.0885586,0.0439055
11.36,0.0925387,0.0453854
11.38,0.0786082,0.0389723
11.4,0.0815933,0.0404522
11.42,0.0656726,0.0315725
11.44,0.0676627,0.0335458
11.46,0.048757,0.0241727
11.48,0.0517421,0.0251593
11.5,0.0308462,0.0152929
11.52,0.0338314,0.0167729
11.54,0.0129355,0.00641316
11.56,0.0149256,0.0073998
11.58,-0.0049752,-0.00295992
11.6,-0.00298512,-0.00197328
11.62,-0.0218909,-0.010853
11.64,-0.0189058,-0.0098664
11.66,-0.0348264,-0.0177595
11.68,-0.0318413,-0.0162796
11.7,-0.0447768,-0.0226927
11.72,-0.0398016,-0.0207194
11.74,-0.049752,-0.0251593
11.76,-0.0457718,-0.0236794
11.78,-0.0517421,-0.026146
11.8,-0.0517421,-0.026146
11.82,-0.0437818,-0.0221994
11.84,-0.0467669,-0.0236794
11.86,-0.0358214,-0.0182528
11.88,-0.0388066,-0.0197328
11.9,-0.0228859,-0.012333
11.92,-0.025871,-0.013813
11.94,-0.00895536,-0.0049332
11.96,-0.0109454,-0.00641316
11.98,0.00895536,0.00345324
12,0.0049752,0.0024666
12.02,0.0278611,0.0133196
12.04,0.025871,0.0118397
12.06,0.0447768,0.0221994
12.08,0.0427867,0.0207194
12.1,0.0616925,0.0305858
12.12,0.0597024,0.0295992
12.14,0.0776131,0.0379856
12.16,0.073633,0.036999
12.18,0.0885586,0.0434122
12.2,0.0835834,0.0424255
12.22,0.0955238,0.047852
12.24,0.0925387,0.0458788
12.26,0.099504,0.049332
12.28,0.100499,0.049332
12.3,0.0945288,0.0468654
12.32,0.0975139,0.0488387
12.34,0.0885586,0.0439055
12.36,0.0915437,0.0453854
12.38,0.0796032,0.0389723
12.4,0.0815933,0.0404522
12.42,0.0656726,0.0325591
12.44,0.0686578,0.0335458
12.46,0.048757,0.0241727
12.48,0.050747,0.0251593
12.5,0.0318413,0.0152929
12.52,0.0338314,0.0162796
12.54,0.0129355,0.00591984
12.56,0.0159206,0.00690648
12.58,-0.00597024,-0.00345324
12.6,-0.00099504,-0.00197328
12.62,-0.0218909,-0.010853
12.64,-0.0189058,-0.00887976
12.66,-0.0348264,-0.0177595
12.68,-0.0318413,-0.0162796
12.7,-0.0437818,-0.0226927
12.72,-0.0407966,-0.0212128
12.74,-0.049752,-0.0251593
12.76,-0.0467669,-0.0236794
12.78,-0.0517421,-0.026146
12.8,-0.050747,-0.0256526
12.82,-0.0437818,-0.0221994
12.84,-0.0467669,-0.0236794
12.86,-0.0358214,-0.0182528
12.88,-0.0388066,-0.0197328
12.9,-0.023881,-0.012333
12.92,-0.0268661,-0.013813
12.94,-0.00895536,-0.0049332
12.96,-0.0109454,-0.00591984
12.98,0.00796032,0.00345324
13,0.00597024,0.0024666
13.02,0.0268661,0.0128263
13.04,0.024876,0.0118397
13.06,0.0447768,0.0217061
13.08,0.0427867,0.0207194
13.1,0.0616925,0.0305858
13.12,0.0587074,0.0291059
13.14,0.0766181,0.0379856
13.16,0.073633,0.036999
13.18,0.0885586,0.0439055
13.2,0.0855734,0.0419322
13.22,0.0955238,0.0473587
13.24,0.0925387,0.0458788
13.26,0.099504,0.049332
13.28,0.100499,0.049332
13.3,0.0935338,0.0468654
