t;vds;corrente;vg;RES_MED;RES_TEO
0.03266;0.0194742;0.0372802;0.595787;2611.869035;2682.389043
0.03268;0.0194574;0.0390232;0.615045;2493.055413;2562.578159
0.0327;0.0193649;0.0407384;0.633661;2376.737918;2454.686487
0.03272;0.0195053;0.0378213;0.654774;2578.61311;2644.012765
0.03274;0.0194119;0.0391207;0.674335;2481.026669;2556.191479
0.03276;0.0195148;0.0393157;0.694449;2481.807522;2543.513151
0.03278;0.0193832;0.0429132;0.713934;2258.419321;2330.28532
0.0328;0.0194007;0.0412;0.734233;2354.453883;2427.184466
0.03282;0.0194614;0.0417253;0.753022;2332.086288;2396.627466
0.03284;0.0194965;0.0458003;0.771834;2128.424923;2183.391812
0.03286;0.0194327;0.0439538;0.784943;2210.582475;2275.116145
0.03288;0.0194917;0.0424157;0.767686;2297.698729;2357.61758
0.0329;0.0194925;0.0440971;0.749457;2210.179354;2267.722821
0.03292;0.0194693;0.040802;0.729042;2385.826675;2450.860252
0.03294;0.0195675;0.0424197;0.708792;2306.416594;2357.395267
0.03296;0.0194223;0.0406747;0.689446;2387.516073;2458.530733
0.03298;0.0195037;0.0345263;0.670524;2824.470042;2896.342788
0.033;0.0195396;0.0390729;0.651428;2500.403093;2559.318607
0.03302;0.0194813;0.0380502;0.630316;2559.947122;2628.10708
0.03304;0.0193513;0.0346974;0.611091;2788.580701;2882.060327
0.03306;0.0194758;0.0361579;0.59139;2693.159724;2765.647341
0.03308;0.0194487;0.0386909;0.572227;2513.342931;2584.587073
0.0331;0.0196768;0.0339652;0.550938;2896.611826;2944.189936
0.03312;0.0194351;0.0407005;0.529826;2387.575091;2456.972273
0.03314;0.0195842;0.0373359;0.510728;2622.703618;2678.387289
0.03316;0.0195747;0.0362236;0.491664;2701.926368;2760.631191
0.03318;0.0195404;0.0363788;0.470874;2685.685069;2748.853728
0.0332;0.0193537;0.0347273;0.449616;2786.525299;2879.57889
0.03322;0.0194957;0.0315874;0.430262;3085.993149;3165.819282
0.03324;0.0195459;0.0360047;0.410991;2714.353959;2777.415171
0.03326;0.019558;0.0332688;0.392088;2939.39066;3005.819266
0.03328;0.0196521;0.0354118;0.370716;2774.795407;2823.917451
0.0333;0.0196154;0.0304573;0.351686;3220.147551;3283.285124
0.03332;0.0195603;0.033034;0.331261;2960.631471;3027.184113
0.03334;0.0194917;0.0370255;0.311892;2632.19943;2700.841312
0.03336;0.0196202;0.0344507;0.292541;2847.576392;2902.698639
0.03338;0.0194981;0.0401812;0.272869;2426.27149;2488.726071
0.0334;0.0194534;0.0351013;0.254365;2771.03697;2848.897334
0.03342;0.0194885;0.0430445;0.234149;2263.761921;2323.177177
0.03344;0.0193681;0.0454123;0.214796;2132.47292;2202.046582
0.03346;0.0195029;0.0420755;0.193026;2317.607634;2376.680016
0.03348;0.019396;0.0433688;0.174313;2236.169781;2305.805095
0.0335;0.0193728;0.0422446;0.155266;2292.932114;2367.166454
0.03352;0.0195396;0.047213;0.137067;2069.302946;2118.060704
0.03354;0.019313;0.0469802;0.115618;2055.440377;2128.556285
0.03356;0.0195108;0.0504723;0.0960243;1932.822558;1981.284784
0.03358;0.0192212;0.0511189;0.0772647;1880.04828;1956.223628
0.0336;0.0192029;0.0469504;0.0567444;2045.019851;2129.907306
0.03362;0.019392;0.0510135;0.0388484;1900.673351;1960.26542
0.03364;0.0192611;0.0563341;0.0178316;1709.541823;1775.123771
0.03366;0.0193186;0.0536062;-0.00172874;1801.89978;1865.455861
0.03368;0.0192715;0.052663;-0.0214491;1829.700169;1898.866377
0.0337;0.019313;0.0554506;-0.0408816;1741.459966;1803.406996
0.03372;0.0193217;0.0574344;-0.0623946;1682.066845;1741.116822
0.03374;0.0192484;0.0557371;-0.0816664;1726.713446;1794.137119
0.03376;0.0192923;0.0579179;-0.100827;1665.486836;1726.581938
0.03378;0.0191877;0.0609324;-0.120323;1574.507159;1641.162994
0.0338;0.0192453;0.0591197;-0.140908;1627.655418;1691.483549
0.03382;0.0193377;0.0584472;-0.16042;1654.287973;1710.945948
0.03384;0.0192451;0.062172;-0.179275;1547.73049;1608.441099
0.03386;0.0191478;0.0651745;-0.194436;1468.964089;1534.342419
0.03388;0.0191431;0.0599017;-0.179851;1597.876187;1669.401703
0.0339;0.0192875;0.0588153;-0.160612;1639.666889;1700.237863
0.03392;0.0191902;0.0610717;-0.141997;1571.120503;1637.419623
0.03394;0.0192037;0.0614;-0.120356;1563.819218;1628.664495
0.03396;0.0192109;0.0580612;-0.100619;1654.366427;1722.320586
0.03398;0.0194997;0.0546289;-0.0810742;1784.742142;1830.532923
0.034;0.019226;0.058284;-0.0618506;1649.337726;1715.736737
0.03402;0.0193401;0.0580294;-0.0407532;1666.405305;1723.264414
0.03404;0.0193346;0.056157;-0.0202805;1721.477287;1780.721905
0.03406;0.0192412;0.0543642;-0.000592252;1769.657238;1839.445812
0.03408;0.0193553;0.0523168;0.0171273;1849.816885;1911.431892
0.0341;0.0193792;0.0536937;0.0384164;1804.606499;1862.415889
0.03412;0.0193346;0.0530271;0.058585;1823.086686;1885.82819
0.03414;0.0192955;0.0498415;0.0776649;1935.686125;2006.360162
0.03416;0.0194917;0.0507011;0.0967456;1922.216678;1972.343795
0.03418;0.0193577;0.0497878;0.11621;1944.020423;2008.524177
0.0342;0.0194295;0.0430982;0.136458;2254.096459;2320.282518
0.03422;0.0193904;0.0420078;0.155858;2307.952333;2380.510286
0.03424;0.0195133;0.0434464;0.174409;2245.675131;2301.686676
0.03426;0.0194159;0.0394172;0.192963;2462.871538;2536.963559
0.03428;0.0193298;0.0457247;0.21462;2113.715344;2187.001774
0.0343;0.0195627;0.0387744;0.23386;2522.630911;2579.02121
0.03432;0.0195045;0.0397753;0.253725;2451.835687;2514.123086
0.03434;0.019309;0.0373338;0.272628;2585.994461;2678.537947
0.03436;0.0193178;0.0367588;0.292557;2627.642905;2720.437011
0.03438;0.019467;0.0384103;0.311604;2534.085909;2603.468341
0.0344;0.0194861;0.0363907;0.331404;2677.346135;2747.954835
0.03442;0.0193521;0.0356525;0.351061;2713.989201;2804.852395
0.03444;0.019597;0.0337981;0.369533;2899.127466;2958.746202
0.03446;0.0194088;0.0345084;0.390984;2812.184859;2897.845162
0.03448;0.0195611;0.0323893;0.411056;3019.685513;3087.43937
0.0345;0.0195715;0.0356704;0.429207;2743.381067;2803.444873
0.03452;0.0195045;0.0346517;0.448926;2814.364086;2885.8613
0.03454;0.0195787;0.0329902;0.470536;2967.35091;3031.203206
0.03456;0.0194726;0.0366613;0.490273;2655.74325;2727.671959
0.03458;0.0195236;0.0339931;0.510665;2871.700433;2941.773478
0.0346;0.0195316;0.0360863;0.530639;2706.234776;2771.134752
0.03462;0.0195316;0.0351591;0.551434;2777.602385;2844.213874
0.03464;0.0193473;0.0376104;0.572518;2572.067832;2658.839045
0.03466;0.0193649;0.0428674;0.592027;2258.697752;2332.775023
0.03468;0.01953;0.0385755;0.611891;2531.399463;2592.318959
0.0347;0.0195444;0.0358237;0.629928;2727.858931;2791.44812
0.03472;0.0194199;0.0393296;0.651045;2468.865689;2542.614214
0.03474;0.0195811;0.040024;0.670559;2446.169798;2498.500899
0.03476;0.0195268;0.0442304;0.689698;2207.395818;2260.888439
0.03478;0.0193162;0.0461426;0.708748;2093.098352;2167.19474
0.0348;0.0193864;0.0401016;0.730546;2417.160413;2493.666088
0.03482;0.0193912;0.0438941;0.749645;2208.861783;2278.210511
0.03484;0.0194023;0.044891;0.76764;2161.045644;2227.618008
0.03486;0.0193146;0.0457426;0.785069;2111.226734;2186.145956
0.03488;0.0194167;0.0448154;0.771998;2166.297746;2231.375822
0.0349;0.0194941;0.0416954;0.75317;2337.679936;2398.346101
0.03492;0.0193074;0.0443438;0.733413;2177.012344;2255.106689
0.03494;0.0194487;0.0437847;0.71233;2220.947043;2283.902825
0.03496;0.0194008;0.0384422;0.694166;2523.372752;2601.307938
0.03498;0.0191375;0.0394848;0.673884;2423.400904;2532.620147
0.035;0.019376;0.0424217;0.654777;2283.736861;2357.284126
0.03502;0.0194231;0.0396957;0.634012;2446.499243;2519.164544
0.03504;0.0193793;0.0397753;0.61533;2436.097276;2514.123086
0.03506;0.0194717;0.0349919;0.595152;2782.315336;2857.804235
0.03508;0.0193665;0.0373975;0.576037;2589.277358;2673.975533
0.0351;0.0194239;0.0373458;0.555739;2600.546782;2677.677276
0.03512;0.0194207;0.0352984;0.535139;2750.932054;2832.989597
0.03514;0.0195595;0.0352347;0.513691;2775.601892;2838.111294
0.03516;0.0196545;0.0325186;0.494817;3022.039694;3075.163137
0.03518;0.0195723;0.0322142;0.474393;3037.837351;3104.22112
0.0352;0.0194207;0.0367847;0.454115;2639.779582;2718.521559
0.03522;0.0195332;0.0296454;0.433913;3294.474016;3373.204612
0.03524;0.0195931;0.0371966;0.414672;2633.721899;2688.417759
0.03526;0.0195938;0.0321108;0.395112;3050.967276;3114.217024
0.03528;0.0195994;0.0321306;0.374108;3049.958606;3112.297934
0.0353;0.0196369;0.0323416;0.354854;3035.857843;3091.992975
0.03532;0.0195819;0.0345124;0.334367;2836.936869;2897.509301
0.03534;0.019313;0.0331594;0.316198;2912.145576;3015.736111
0.03536;0.01953;0.036339;0.29659;2687.195575;2751.864388
0.03538;0.0193776;0.0332509;0.277015;2913.845941;3007.437393
0.0354;0.0195699;0.0372284;0.257294;2628.356309;2686.121348
0.03542;0.0195157;0.0387446;0.23823;2518.505805;2581.004837
0.03544;0.0194199;0.0369897;0.218526;2625.041566;2703.455286
0.03546;0.019459;0.039829;0.198069;2442.818047;2510.733385
0.03548;0.0193585;0.0381656;0.177723;2536.118913;2620.160563
0.0355;0.0192835;0.043148;0.159331;2234.576342;2317.604524
0.03552;0.0194813;0.0465266;0.139516;2093.565831;2149.308138
0.03554;0.0192803;0.0467853;0.119267;2060.508322;2137.423507
0.03556;0.0194407;0.0494774;0.100667;1964.604041;2021.124796
0.03558;0.0196074;0.0470499;0.0807221;2083.681368;2125.40303
0.0356;0.0193697;0.0485561;0.0616585;1994.569168;2059.473475
0.03562;0.0193019;0.052472;0.0424978;1839.257128;1905.77832
0.03564;0.0192468;0.0521675;0.0233538;1844.711746;1916.902286
0.03566;0.0192907;0.0513935;0.00142461;1876.764571;1945.771352
0.03568;0.0193425;0.0544279;-0.0174314;1776.891998;1837.293006
0.0357;0.0191136;0.0561769;-0.03744;1701.197467;1780.091105
0.03572;0.0192244;0.0537235;-0.0580728;1789.198395;1861.382821
0.03574;0.0194255;0.0557014;-0.0787373;1743.717393;1795.287013
0.03576;0.0192173;0.0574185;-0.0965215;1673.441487;1741.598962
0.03578;0.0192955;0.0579458;-0.116306;1664.96105;1725.750615
0.0358;0.0192651;0.0623571;-0.13697;1544.739893;1603.666623
0.03582;0.019254;0.059661;-0.157138;1613.616936;1676.13684
0.03584;0.0192715;0.0634554;-0.176218;1518.507487;1575.910009
0.03586;0.0191654;0.0634952;-0.192947;1509.200695;1574.922199
0.03588;0.0191319;0.0670071;-0.184173;1427.602448;1492.379166
0.0359;0.0192691;0.0609125;-0.165062;1581.703263;1641.699159
0.03592;0.0192436;0.0622814;-0.145598;1544.891412;1605.615802
0.03594;0.0193018;0.0615671;-0.124645;1567.541755;1624.244117
0.03596;0.0192053;0.060423;-0.104397;1589.237542;1654.998924
0.03598;0.0194757;0.0546686;-0.0864203;1781.251029;1829.203601
0.036;0.019222;0.0604151;-0.0660283;1590.827459;1655.215335
0.03602;0.0193537;0.0573369;-0.045475;1687.717683;1744.077549
0.03604;0.0192963;0.0546666;-0.0252908;1764.90764;1829.270524
0.03606;0.0192556;0.0504882;-0.00526624;1906.940632;1980.660828
0.03608;0.0192388;0.0541493;0.0144861;1776.458791;1846.745941
0.0361;0.0193441;0.0549612;0.0340305;1759.796002;1819.465368
0.03612;0.0192954;0.0483412;0.053703;1995.751036;2068.62883
0.03614;0.0193345;0.0533455;0.0731351;1812.195968;1874.572363
0.03616;0.0192771;0.0510095;0.0925838;1889.559788;1960.419138
0.03618;0.0192803;0.047418;0.110896;2033.014889;2108.903792
0.0362;0.0192595;0.0477941;0.131672;2014.840744;2092.308465
0.03622;0.0194965;0.0449626;0.151616;2168.079693;2224.070672
0.03624;0.0195452;0.0412358;0.169735;2369.930982;2425.077239
0.03626;0.0193146;0.0438046;0.19013;2204.631477;2282.86527
0.03628;0.0195475;0.0449626;0.209722;2173.751073;2224.070672
0.0363;0.0195436;0.0391863;0.230259;2493.677637;2551.912275
0.03632;0.0194813;0.0353162;0.249355;2758.125166;2831.56172
0.03634;0.0195061;0.0391147;0.267842;2493.448755;2556.583586
0.03636;0.0193936;0.042165;0.287563;2299.727262;2371.635242
0.03638;0.0194494;0.0378552;0.307731;2568.920518;2641.645005
0.0364;0.0194223;0.0348089;0.32745;2789.84685;2872.828501
0.03642;0.0194822;0.0358575;0.346482;2716.614376;2788.816844
0.03644;0.0195915;0.034202;0.366091;2864.086896;2923.805625
0.03646;0.0195069;0.0330877;0.386677;2947.757021;3022.271116
0.03648;0.0196369;0.0350476;0.406686;2801.461441;2853.26242
0.0365;0.0194742;0.0366713;0.425238;2655.237202;2726.928143
0.03652;0.0195053;0.034586;0.44571;2819.825941;2891.343318
0.03654;0.019546;0.0362952;0.465429;2692.642553;2755.185259
0.03656;0.0195659;0.03615;0.48579;2706.210235;2766.251729
0.03658;0.0194008;0.0376562;0.506121;2576.043254;2655.605186
0.0366;0.0194654;0.0354317;0.526287;2746.890496;2822.331415
0.03662;0.0194797;0.0382154;0.546279;2548.671478;2616.746129
0.03664;0.0193625;0.0368802;0.567104;2625.053552;2711.482042
0.03666;0.0194869;0.0397733;0.586923;2449.746438;2514.249509
0.03668;0.0195492;0.0402708;0.6073;2427.217736;2483.188812
0.0367;0.0194279;0.0374553;0.625544;2593.478093;2669.849127
0.03672;0.0193234;0.0402091;0.646706;2402.864028;2486.999212
0.03674;0.019443;0.0383447;0.666185;2535.291709;2607.922347
0.03676;0.0195699;0.039827;0.685859;2456.863434;2510.859467
0.03678;0.019463;0.0388481;0.704189;2505.013115;2574.128464
0.0368;0.0192612;0.0423878;0.725166;2272.021667;2359.169384
0.03682;0.0193066;0.0434245;0.744702;2223.007749;2302.847471
0.03684;0.0193609;0.0426286;0.763881;2270.881521;2345.842932
0.03686;0.0194447;0.0425132;0.782714;2286.90148;2352.210608
0.03688;0.0194207;0.0424098;0.77512;2289.647676;2357.945569
0.0369;0.0194231;0.0446602;0.757332;2174.542434;2239.130143
0.03692;0.0192229;0.041397;0.737238;2321.774525;2415.633983
0.03694;0.019321;0.0403663;0.717281;2393.209187;2477.313997
0.03696;0.0194199;0.0420655;0.69687;2308.293019;2377.245011
0.03698;0.0194207;0.0417551;0.678123;2325.548256;2394.917028
0.037;0.0195858;0.0410109;0.657833;2387.877369;2438.376139
0.03702;0.0193689;0.0406349;0.638543;2383.283827;2460.93875
0.03704;0.0195787;0.036337;0.617828;2694.044638;2752.015852
0.03706;0.019522;0.0344129;0.599182;2836.436336;2905.887037
0.03708;0.0194199;0.03653;0.579735;2658.075554;2737.476047
0.0371;0.0193122;0.0329902;0.55968;2926.960128;3031.203206
0.03712;0.0194678;0.0351392;0.539508;2770.097213;2845.824606
0.03714;0.0196114;0.0356466;0.518044;2750.809334;2805.316636
0.03716;0.0193417;0.0344248;0.499205;2809.268318;2904.882527
0.03718;0.0194095;0.0339453;0.478362;2858.937762;2945.915929
0.0372;0.0193425;0.0316332;0.456611;3057.310041;3161.235664
0.03722;0.0194;0.0364404;0.43766;2661.88077;2744.206979
0.03724;0.0194518;0.0345343;0.417827;2816.301474;2895.671839
0.03726;0.0196385;0.0319177;0.398905;3076.427813;3133.057833
0.03728;0.0193401;0.0384402;0.377919;2515.60866;2601.443281
0.0373;0.0194718;0.0300772;0.358262;3236.970197;3324.777572
0.03732;0.0194678;0.0326261;0.338447;2983.470289;3065.030758
0.03734;0.0195053;0.0300374;0.319289;3246.835612;3329.182952
0.03736;0.0193832;0.0381497;0.299136;2540.413162;2621.252592
0.03738;0.0196425;0.0337304;0.280536;2911.690938;2964.684676
0.0374;0.0194311;0.0361798;0.261328;2685.352047;2763.973267
0.03742;0.0194837;0.0391326;0.241512;2489.44614;2555.414156
0.03744;0.0195436;0.0401534;0.222672;2433.617079;2490.449128
0.03746;0.0193146;0.042368;0.201143;2279.385385;2360.271903
0.03748;0.0196457;0.0408418;0.182076;2405.097229;2448.471909
0.0375;0.0194526;0.0437011;0.162437;2225.641917;2288.27192
0.03752;0.0193441;0.0435598;0.142861;2220.407348;2295.694654
0.03754;0.0192348;0.0468827;0.122933;2051.375027;2132.982955
0.03756;0.0195149;0.0467793;0.103773;2085.8478;2137.697657
0.03758;0.0192508;0.0486357;0.0841794;1979.08121;2056.102822
0.0376;0.0192484;0.0517616;0.0647479;1859.332014;1931.934098
0.03762;0.0194191;0.0467574;0.0463074;2076.580392;2138.698901
0.03764;0.0192907;0.0521994;0.025723;1847.789438;1915.730832
0.03766;0.019293;0.0554427;0.00651479;1739.904442;1803.663963
0.03768;0.0192572;0.0538489;-0.0134617;1788.077379;1857.048148
0.0377;0.0192189;0.056939;-0.0337903;1687.674529;1756.265477
0.03772;0.0192723;0.0530212;-0.0541672;1817.414544;1886.038038
0.03774;0.0193744;0.0560276;-0.0739835;1729.00499;1784.834617
0.03776;0.0193792;0.0583537;-0.0939924;1660.494536;1713.687393
0.03778;0.0192596;0.0583179;-0.112896;1651.259733;1714.739385
0.0378;0.019234;0.0615811;-0.133881;1561.680451;1623.874858
0.03782;0.0191535;0.062371;-0.152929;1535.449167;1603.30923
0.03784;0.0191806;0.0600827;-0.172825;1596.183261;1664.372606
0.03786;0.019159;0.0636146;-0.191106;1505.865006;1571.966184
0.03788;0.0191798;0.059263;-0.186974;1618.193477;1687.393483
0.0379;0.0191582;0.064882;-0.169079;1476.387904;1541.259517
0.03792;0.0191742;0.0633937;-0.148751;1512.31116;1577.443815
0.03794;0.0190426;0.062558;-0.128711;1521.995588;1598.516577
0.03796;0.0191958;0.057896;-0.108815;1657.782921;1727.235042
0.03798;0.0192835;0.0589506;-0.0900697;1635.564354;1696.335576
0.038;0.0192859;0.0598082;-0.0699019;1612.312359;1672.01153
0.03802;0.0192619;0.0569668;-0.049669;1690.625066;1755.408413
0.03804;0.01923;0.0555083;-0.0300449;1732.173387;1801.532383
0.03806;0.0191973;0.0517915;-0.00929994;1853.325353;1930.818764
0.03808;0.0193928;0.0539384;0.00934795;1797.680317;1853.966747
0.0381;0.0194303;0.0536658;0.0301889;1810.305632;1863.384129
0.03812;0.019238;0.0519765;0.0486289;1850.644041;1923.946399
0.03814;0.0194128;0.0511846;0.0691014;1896.351637;1953.71264
0.03816;0.0194247;0.0471852;0.0879899;2058.346685;2119.308597
0.03818;0.0192891;0.0463714;0.10627;2079.848786;2156.501637
0.0382;0.0193736;0.0444354;0.126422;2179.973625;2250.457968
0.03822;0.0194023;0.0444334;0.146622;2183.3013;2250.559264
0.03824;0.0192962;0.0469404;0.166374;2055.393648;2130.361054
0.03826;0.0195508;0.0400957;0.184704;2438.017044;2494.033026
0.03828;0.0195811;0.0423123;0.206329;2313.877998;2363.37897
0.0383;0.0196496;0.0386412;0.225185;2542.571142;2587.911349
0.03832;0.0193633;0.0401395;0.246105;2412.000648;2491.311551
0.03834;0.0194439;0.0366912;0.264289;2649.66804;2725.449154
0.03836;0.019522;0.0417253;0.283065;2339.348069;2396.627466
0.03838;0.0196752;0.0311198;0.303778;3161.202835;3213.388261
0.0384;0.019518;0.0339871;0.323305;2871.383554;2942.292811
0.03842;0.019455;0.0346537;0.342256;2807.059564;2885.694745
0.03844;0.0196273;0.0337165;0.361656;2910.637225;2965.9069
0.03846;0.0194957;0.0348168;0.381986;2799.754716;2872.17665
0.03848;0.0194901;0.0358575;0.402475;2717.715959;2788.816844
0.0385;0.0196313;0.0337722;0.422276;2906.428956;2961.015273
0.03852;0.0194893;0.0350178;0.440573;2782.770477;2855.690535
0.03854;0.0193337;0.0390391;0.461524;2476.196941;2561.534462
0.03856;0.0194965;0.032443;0.481852;3004.731375;3082.329008
0.03858;0.0195245;0.0354277;0.50303;2755.541568;2822.650073
0.0386;0.0194622;0.0346;0.521966;2812.456647;2890.17341
0.03862;0.0193322;0.0361181;0.542342;2676.248197;2768.69492
0.03864;0.0194215;0.0400459;0.563518;2424.904922;2497.134538
0.03866;0.0194263;0.0369538;0.583784;2628.457696;2706.081648
0.03868;0.0195101;0.0379766;0.602722;2568.7002;2633.200444
0.0387;0.019258;0.0394729;0.622377;2439.395129;2533.383663
0.03872;0.0194606;0.0381457;0.642737;2550.824864;2621.527459
0.03874;0.0194981;0.0391784;0.662677;2488.373696;2552.426847
0.03876;0.0194997;0.0411065;0.681345;2371.851167;2432.70529
0.03878;0.0193872;0.0416695;0.7023;2326.305811;2399.836811
0.0388;0.0192859;0.040806;0.721791;2363.12062;2450.620007
0.03882;0.0194287;0.0440055;0.741166;2207.530877;2272.443217
0.03884;0.0193505;0.0421411;0.760458;2295.917762;2372.980297
0.03886;0.019384;0.0470618;0.780074;2059.419742;2124.865602
0.03888;0.0193681;0.0509279;0.779407;1901.521563;1963.560249
0.0389;0.0195843;0.0432455;0.760084;2264.316518;2312.379323
0.03892;0.0194774;0.0414586;0.74084;2349.018057;2412.044787
0.03894;0.0193098;0.0401375;0.720356;2405.456244;2491.43569
0.03896;0.0193529;0.0403743;0.70092;2396.685515;2476.823128
0.03898;0.0194119;0.0364942;0.680606;2659.587003;2740.16145
0.039;0.0193282;0.0390232;0.662473;2476.501158;2562.578159
0.03902;0.0194439;0.0390312;0.641472;2490.81504;2562.052922
0.03904;0.0193752;0.0375329;0.62177;2581.095519;2664.329162
0.03906;0.0195531;0.0422943;0.602576;2311.552621;2364.384799
0.03908;0.0195141;0.0373558;0.583638;2611.923717;2676.960472
0.0391;0.0194893;0.03886;0.56341;2507.629954;2573.340196
0.03912;0.0193832;0.0379109;0.543174;2556.415173;2637.763809
0.03914;0.0196712;0.0350596;0.521853;2805.394243;2852.285822
0.03916;0.019554;0.0346477;0.502982;2821.832329;2886.194466
0.03918;0.0195643;0.0327912;0.482366;2983.163166;3049.598673
0.0392;0.0194837;0.0348427;0.462084;2795.951519;2870.041644
0.03922;0.0194893;0.033625;0.44086;2898.037175;2973.977695
0.03924;0.0193633;0.036148;0.421797;2678.336284;2766.40478
0.03926;0.0194862;0.0292952;0.402124;3325.834949;3413.528496
0.03928;0.0195867;0.0319237;0.382802;3067.736509;3132.468981
0.0393;0.0196425;0.0359888;0.362329;2728.974014;2778.642244
0.03932;0.0195061;0.032634;0.343104;2988.616167;3064.288779
0.03934;0.0196178;0.0316511;0.323657;3099.070806;3159.447855
0.03936;0.0195476;0.0343492;0.303714;2845.422892;2911.275954
0.03938;0.0195683;0.038086;0.284122;2568.962348;2625.636717
0.0394;0.0194558;0.0354933;0.263841;2740.770793;2817.433149
0.03942;0.0197629;0.0353004;0.245946;2799.245901;2832.82909
0.03944;0.0194519;0.0420297;0.224913;2314.066006;2379.269897
0.03946;0.019341;0.0426147;0.206073;2269.287359;2346.608095
0.03948;0.0194167;0.0409692;0.185261;2369.670387;2440.85801
0.0395;0.0192955;0.0491272;0.166262;1963.830627;2035.532251
0.03952;0.0194917;0.045669;0.147919;2134.0187;2189.669141
0.03954;0.0194175;0.0420416;0.127831;2309.319817;2378.596438
0.03956;0.0193401;0.0463097;0.107486;2088.126246;2159.374818
0.03958;0.0193912;0.0463554;0.088245;2091.579406;2157.245974
0.0396;0.0193234;0.0504404;0.0698539;1915.468553;1982.537807
0.03962;0.0193864;0.0521357;0.0496692;1859.225061;1918.071494
0.03964;0.0193138;0.0521596;0.0303171;1851.413738;1917.192617
0.03966;0.0191917;0.0547562;0.00974811;1752.468214;1826.277207
0.03968;0.0192971;0.0539424;-0.00881973;1788.67644;1853.82927
0.0397;0.0191861;0.0577667;-0.0293245;1660.653975;1731.101136
0.03972;0.0192851;0.0531564;-0.0493972;1813.996057;1881.241017
0.03974;0.0193202;0.0580911;-0.070654;1662.922548;1721.434092
0.03976;0.0192229;0.0583775;-0.0893345;1646.43056;1712.988737
0.03978;0.0192261;0.059852;-0.109167;1606.136804;1670.787944
0.0398;0.0192556;0.0619153;-0.128423;1554.995292;1615.109674
0.03982;0.0192883;0.0601882;-0.149439;1602.332351;1661.455235
0.03984;0.0191518;0.062365;-0.168631;1535.460595;1603.463481
0.03986;0.0192165;0.0617164;-0.187041;1556.839025;1620.31486
0.03988;0.0192412;0.0622615;-0.191616;1545.192454;1606.128988
0.0399;0.0191958;0.0627152;-0.172649;1530.394546;1594.509784
0.03992;0.0192292;0.0583457;-0.153105;1647.867795;1713.922363
0.03994;0.0191574;0.0600808;-0.133609;1594.303005;1664.425241
0.03996;0.0193521;0.0619332;-0.112288;1562.336517;1614.642873
0.03998;0.0192715;0.057713;-0.0936391;1669.597838;1732.711867
