;subida[VDS];descida[VDS]
2670;0.0618162;0.160228
2671;0.0623108;0.160228
2672;0.0623108;0.160228
2673;0.0623108;0.160228
2674;0.0623108;0.160228
2675;0.0623108;0.160228
2676;0.0623108;0.160228
2677;0.0623108;0.160228
2678;0.0623108;0.160228
2679;0.0623108;0.160228
2680;0.0623108;0.160228
2681;0.0623108;0.160228
2682;0.0618162;0.160228
2683;0.0623108;0.160228
2684;0.0623108;0.160228
2685;0.0618162;0.160228
2686;0.0623108;0.160228
2687;0.0623108;0.160228
2688;0.0623108;0.160228
2689;0.0623108;0.160228
2690;0.0623108;0.160228
2691;0.0623108;0.160228
2692;0.0623108;0.160228
2693;0.0623108;0.160228
2694;0.0623108;0.160228
2695;0.0623108;0.160228
2696;0.0623108;0.160228
2697;0.0623108;0.160228
2698;0.0623108;0.160228
2699;0.0623108;0.160228
2700;0.0618162;0.160228
2701;0.0623108;0.160228
2702;0.0623108;0.160228
2703;0.0618162;0.160228
2704;0.0623108;0.160228
2705;0.0623108;0.160228
2706;0.0623108;0.160228
2707;0.0623108;0.160228
2708;0.0623108;0.160228
2709;0.0623108;0.160228
2710;0.0623108;0.160228
2711;0.0623108;0.160228
2712;0.0623108;0.160228
2713;0.0618162;0.160228
2714;0.0623108;0.160228
2715;0.0623108;0.160228
2716;0.0623108;0.160228
2717;0.0618162;0.160228
2718;0.0623108;0.160228
2719;0.0623108;0.160228
2720;0.0623108;0.160228
2721;0.0623108;0.160228
2722;0.0623108;0.160228
2723;0.0623108;0.160228
2724;0.0623108;0.160228
2725;0.0623108;0.160228
2726;0.0623108;0.160228
2727;0.0623108;0.160228
2728;0.0623108;0.160228
2729;0.0623108;0.160228
2730;0.0623108;0.160228
2731;0.0623108;0.160228
2732;0.0623108;0.160228
2733;0.0618162;0.160228
2734;0.0623108;0.160228
2735;0.0623108;0.160228
2736;0.0623108;0.160228
2737;0.0623108;0.160228
2738;0.0623108;0.160228
2739;0.0623108;0.160228
2740;0.0623108;0.160228
2741;0.0618162;0.160228
2742;0.0623108;0.160228
2743;0.0623108;0.160228
2744;0.0623108;0.160228
2745;0.0623108;0.160228
2746;0.0618162;0.160228
2747;0.0623108;0.160228
2748;0.0623108;0.160228
2749;0.0623108;0.160228
2750;0.0623108;0.160228
2751;0.0623108;0.160228
2752;0.0618162;0.160228
2753;0.0623108;0.160228
2754;0.0623108;0.160228
2755;0.0623108;0.160228
2756;0.0618162;0.160228
2757;0.0623108;0.160228
2758;0.0623108;0.160228
2759;0.0623108;0.160228
2760;0.0623108;0.160228
2761;0.0623108;0.160228
2762;0.0623108;0.160228
2763;0.0618162;0.160228
2764;0.0623108;0.160228
2765;0.0623108;0.160228
2766;0.0623108;0.160228
2767;0.0623108;0.160228
2768;0.0623108;0.160228
2769;0.0623108;0.160228
2770;0.0623108;0.160228
2771;0.0623108;0.160228
2772;0.0623108;0.160228
2773;0.0623108;0.160228
2774;0.0623108;0.160228
2775;0.0623108;0.160228
2776;0.0623108;0.160228
2777;0.0623108;0.160228
2778;0.0623108;0.160228
2779;0.0623108;0.160228
2780;0.0623108;0.160228
2781;0.0623108;0.160228
2782;0.0623108;0.160228
2783;0.0618163;0.160228
2784;0.0618162;0.160228
2785;0.0623108;0.160228
2786;0.0623108;0.160228
2787;0.0623108;0.160228
2788;0.0623108;0.160228
2789;0.0623108;0.160228
2790;0.0623108;0.160228
2791;0.0623108;0.160228
2792;0.0623108;0.160228
2793;0.0623108;0.160228
2794;0.0618162;0.160228
2795;0.0623108;0.160228
2796;0.0623108;0.160228
2797;0.0623108;0.160228
2798;0.0623108;0.160228
2799;0.0623108;0.160228
2800;0.0623108;0.160228
2801;0.0623108;0.160228
2802;0.0623108;0.160228
2803;0.0623108;0.160228
2804;0.0618163;0.160228
2805;0.0623108;0.160228
2806;0.0618162;0.160228
2807;0.0618162;0.160228
2808;0.0618162;0.160228
2809;0.0623108;0.160228
2810;0.0618162;0.160228
2811;0.0618162;0.160228
2812;0.0618162;0.160228
2813;0.0623108;0.160228
2814;0.0623108;0.160228
2815;0.0623108;0.160228
2816;0.0623108;0.160228
2817;0.0623108;0.160228
2818;0.0618162;0.160228
2819;0.0623108;0.160228
2820;0.0623108;0.160228
2821;0.0623108;0.160228
2822;0.0623108;0.160228
2823;0.0623108;0.160228
2824;0.0623108;0.160228
2825;0.0618163;0.160228
2826;0.0618162;0.160228
2827;0.0618162;0.160228
2828;0.0623108;0.160228
2829;0.0623108;0.160228
2830;0.0623108;0.160228
2831;0.0623108;0.160228
2832;0.0623108;0.160228
2833;0.0618162;0.160228
2834;0.0623108;0.160228
2835;0.0623108;0.160228
2836;0.0623108;0.160228
2837;0.0623108;0.160228
2838;0.0623108;0.160228
2839;0.0623108;0.160228
2840;0.0623108;0.160228
2841;0.0623108;0.160228
2842;0.0623108;0.160228
2843;0.0618162;0.160228
2844;0.0623108;0.160228
2845;0.0618162;0.160228
2846;0.0618162;0.160228
2847;0.0623108;0.160228
2848;0.0623108;0.160228
2849;0.0623108;0.160228
2850;0.0618162;0.160228
2851;0.0618162;0.160228
2852;0.0623108;0.160228
2853;0.0623108;0.160228
2854;0.0623108;0.160228
2855;0.0623108;0.160228
2856;0.0623108;0.160228
2857;0.0623108;0.160228
2858;0.0623108;0.160228
2859;0.0623108;0.160228
2860;0.0623108;0.160228
2861;0.0623108;0.160228
2862;0.0618162;0.160228
2863;0.0623108;0.160228
2864;0.0618162;0.160228
2865;0.0623108;0.160228
2866;0.0623108;0.160228
2867;0.0623108;0.160228
2868;0.0618162;0.160228
2869;0.0618162;0.160228
2870;0.0623108;0.160228
2871;0.0618162;0.160228
2872;0.0618162;0.160228
2873;0.0623108;0.160228
2874;0.0623108;0.160228
2875;0.0623108;0.160228
2876;0.0623108;0.160228
2877;0.0623108;0.160228
2878;0.0623108;0.160228
2879;0.0623108;0.160228
2880;0.0618162;0.160228
2881;0.0623108;0.160228
2882;0.0623108;0.160228
2883;0.0623108;0.160228
2884;0.0618162;0.160228
2885;0.0618163;0.160228
2886;0.0623108;0.160228
2887;0.0623108;0.160228
2888;0.0623108;0.160228
2889;0.0618162;0.160228
2890;0.0623108;0.160228
2891;0.0623108;0.160228
2892;0.0623108;0.160228
2893;0.0618163;0.160228
2894;0.0623108;0.160228
2895;0.0623108;0.160228
2896;0.0623108;0.160228
2897;0.0623108;0.160228
2898;0.0623108;0.160228
2899;0.0623108;0.160228
2900;0.0623108;0.160228
2901;0.0623108;0.160228
2902;0.0618162;0.160228
2903;0.0623108;0.160228
2904;0.0623108;0.160228
2905;0.0623108;0.160228
2906;0.0623108;0.160228
2907;0.0623108;0.160228
2908;0.0623108;0.160228
2909;0.0623108;0.160228
2910;0.0613217;0.160228
2911;0.0623108;0.160228
2912;0.0623108;0.160228
2913;0.0623108;0.160228
2914;0.0623108;0.160228
2915;0.0618162;0.160228
2916;0.0623108;0.160228
2917;0.0623108;0.160228
2918;0.0623108;0.160228
2919;0.0623108;0.160228
2920;0.0623108;0.160228
2921;0.0623108;0.160228
2922;0.0618162;0.160228
2923;0.0623108;0.160228
2924;0.0623108;0.160228
2925;0.0623108;0.160228
2926;0.0613217;0.160228
2927;0.0623108;0.160228
2928;0.0618162;0.160228
2929;0.0623108;0.160228
2930;0.0623108;0.160228
2931;0.0618162;0.160228
2932;0.0623108;0.160228
2933;0.0618162;0.160228
2934;0.0623108;0.160228
2935;0.0623108;0.160228
2936;0.0618162;0.160228
2937;0.0623108;0.160228
2938;0.0623108;0.160228
2939;0.0623108;0.160228
2940;0.0618163;0.160228
2941;0.0613217;0.160228
2942;0.0623108;0.160228
2943;0.0623108;0.160228
2944;0.0623108;0.160228
2945;0.0623108;0.160228
2946;0.0623108;0.160228
2947;0.0623108;0.160228
2948;0.0623108;0.160228
2949;0.0618162;0.160228
2950;0.0618162;0.160228
2951;0.0623108;0.160228
2952;0.0623108;0.160228
2953;0.0623108;0.160228
2954;0.0618162;0.160228
2955;0.0623108;0.160228
2956;0.0623108;0.160228
2957;0.0623108;0.160228
2958;0.0618162;0.160228
2959;0.0623108;0.160228
2960;0.0618163;0.160228
2961;0.0618163;0.160228
2962;0.0623108;0.160228
2963;0.0623108;0.160228
2964;0.0623108;0.160228
2965;0.0623108;0.160228
2966;0.0623108;0.160228
2967;0.0623108;0.160228
2968;0.0623108;0.160228
2969;0.0623108;0.160228
2970;0.0623108;0.160228
2971;0.0623108;0.160228
2972;0.0623108;0.160228
2973;0.0623108;0.160228
2974;0.0623108;0.160228
2975;0.0623108;0.160228
2976;0.0623108;0.160228
2977;0.0623108;0.160228
2978;0.0623108;0.160228
2979;0.0623108;0.160228
2980;0.0623108;0.160228
2981;0.0618162;0.160228
2982;0.0618162;0.160228
2983;0.0623108;0.160228
2984;0.0618162;0.160228
2985;0.0623108;0.160228
2986;0.0623108;0.160228
2987;0.0623108;0.160228
2988;0.0623108;0.160228
2989;0.0618162;0.160228
2990;0.0623108;0.160228
2991;0.0623108;0.160228
2992;0.0618162;0.160228
2993;0.0618162;0.160228
2994;0.0623108;0.160228
2995;0.0623108;0.160228
2996;0.0623108;0.160228
2997;0.0623108;0.160228
2998;0.0623108;0.160228
2999;0.0623108;0.160228
3000;0.0623108;0.160228
3001;0.0623108;0.160228
3002;0.0618163;0.160228
3003;0.0623108;0.160228
3004;0.0618162;0.160228
3005;0.0623108;0.160228
3006;0.0623108;0.160228
3007;0.0618162;0.160228
3008;0.0623108;0.160228
3009;0.0623108;0.160228
3010;0.0623108;0.160228
3011;0.0623108;0.160228
3012;0.0623108;0.160228
3013;0.0623108;0.160228
3014;0.0623108;0.160228
3015;0.0623108;0.160228
3016;0.0623108;0.160228
3017;0.0623108;0.160228
3018;0.0623108;0.160228
3019;0.0623108;0.160228
3020;0.0623108;0.160228
3021;0.0623108;0.160228
3022;0.0623108;0.160228
3023;0.0623108;0.160228
3024;0.0613217;0.160228
3025;0.0618162;0.160228
3026;0.0618162;0.160228
3027;0.0623108;0.160228
3028;0.0623108;0.160228
3029;0.0623108;0.160228
3030;0.0623108;0.160228
3031;0.0618163;0.160228
3032;0.0623108;0.160228
3033;0.0618162;0.160228
3034;0.0623108;0.160228
3035;0.0623108;0.160228
3036;0.0623108;0.160228
3037;0.0623108;0.160228
3038;0.0623108;0.160228
3039;0.0618163;0.160228
3040;0.0623108;0.160228
3041;0.0623108;0.160228
3042;0.0623108;0.160228
3043;0.0623108;0.160228
3044;0.0623108;0.160228
3045;0.0623108;0.160228
3046;0.0623108;0.160228
3047;0.0618162;0.160228
3048;0.0623108;0.160228
3049;0.0623108;0.160228
3050;0.0613217;0.160228
3051;0.0623108;0.160228
3052;0.0618162;0.160228
3053;0.0618162;0.160228
3054;0.0623108;0.160228
3055;0.0623108;0.160228
3056;0.0618162;0.160228
3057;0.0623108;0.160228
3058;0.0618162;0.160228
3059;0.0623108;0.160228
3060;0.0623108;0.160228
3061;0.0623108;0.160228
3062;0.0623108;0.160228
3063;0.0623108;0.160228
3064;0.0623108;0.160228
3065;0.0623108;0.160228
3066;0.0623108;0.160228
3067;0.0623108;0.160228
3068;0.0623108;0.160228
3069;0.0623108;0.160228
3070;0.0623108;0.160228
3071;0.0618162;0.160228
3072;0.0623108;0.160228
3073;0.0623108;0.160228
3074;0.0618162;0.160228
3075;0.0618162;0.160228
3076;0.0623108;0.160228
3077;0.0623108;0.160228
3078;0.0623108;0.160228
3079;0.0623108;0.160228
3080;0.0623108;0.160228
3081;0.0623108;0.160228
3082;0.0623108;0.160228
3083;0.0623108;0.160228
3084;0.0618162;0.160228
3085;0.0623108;0.160228
3086;0.0623108;0.160228
3087;0.0623108;0.160228
3088;0.0623108;0.160228
3089;0.0623108;0.160228
3090;0.0623108;0.160228
3091;0.0623108;0.160228
3092;0.0618162;0.160228
3093;0.0623108;0.160228
3094;0.0623108;0.160228
3095;0.0613217;0.160228
3096;0.0623108;0.160228
3097;0.0623108;0.160228
3098;0.0623108;0.160228
3099;0.0623108;0.160228
3100;0.0623108;0.160228
3101;0.0623108;0.160228
3102;0.0623108;0.160228
3103;0.0623108;0.160228
3104;0.0623108;0.160228
3105;0.0623108;0.160228
3106;0.0623108;0.160228
3107;0.0623108;0.160228
3108;0.0623108;0.160228
3109;0.0623108;0.160228
3110;0.0623108;0.160228
3111;0.0623108;0.160228
3112;0.0618162;0.160228
3113;0.0623108;0.160228
3114;0.0623108;0.160228
3115;0.0623108;0.160228
3116;0.0623108;0.160228
3117;0.0623108;0.160228
3118;0.0623108;0.160228
3119;0.0623108;0.160228
3120;0.0623108;0.160228
3121;0.0623108;0.160228
3122;0.0623108;0.160228
3123;0.0613217;0.160228
3124;0.0623108;0.160228
3125;0.0623108;0.160228
3126;0.0623108;0.160228
3127;0.0623108;0.160228
3128;0.0618162;0.160228
3129;0.0623108;0.160228
3130;0.0623108;0.160228
3131;0.0618162;0.160228
3132;0.0623108;0.160228
3133;0.0623108;0.160228
3134;0.0623108;0.160228
3135;0.0618162;0.160228
3136;0.0618162;0.160228
3137;0.0623108;0.160228
3138;0.0623108;0.160228
3139;0.0623108;0.160228
3140;0.0623108;0.160228
3141;0.0623108;0.160228
3142;0.0623108;0.160228
3143;0.0623108;0.160228
3144;0.0623108;0.160228
3145;0.0623108;0.160228
3146;0.0618162;0.160228
3147;0.0623108;0.160228
3148;0.0623108;0.160228
3149;0.0623108;0.160228
3150;0.0618162;0.160228
3151;0.0623108;0.160228
3152;0.0618162;0.160228
3153;0.0623108;0.160228
3154;0.0623108;0.160228
3155;0.0623108;0.160228
3156;0.0623108;0.160228
3157;0.0618162;0.160228
3158;0.0613217;0.160228
3159;0.0618162;0.160228
3160;0.0623108;0.160228
3161;0.0623108;0.160228
3162;0.0618163;0.160228
3163;0.0618162;0.160228
3164;0.0623108;0.160228
3165;0.0623108;0.160228
3166;0.0623108;0.160228
3167;0.0623108;0.160228
3168;0.0613217;0.160228
3169;0.0623108;0.160228
3170;0.0623108;0.160228
3171;0.0623108;0.160228
3172;0.0623108;0.160228
3173;0.0623108;0.160228
3174;0.0623108;0.160228
3175;0.0623108;0.160228
3176;0.0618162;0.160228
3177;0.0618162;0.160228
3178;0.0623108;0.160228
3179;0.0618162;0.160228
3180;0.0618162;0.160228
3181;0.0623108;0.160228
3182;0.0623108;0.160228
3183;0.0623108;0.160228
3184;0.0623108;0.160228
3185;0.0623108;0.160228
3186;0.0623108;0.160228
3187;0.0623108;0.160228
3188;0.0613217;0.160228
3189;0.0623108;0.160228
3190;0.0623108;0.160228
3191;0.0623108;0.160228
3192;0.0613217;0.160228
3193;0.0623108;0.160228
3194;0.0623108;0.160228
3195;0.0623108;0.160228
3196;0.0623108;0.160228
3197;0.0623108;0.160228
3198;0.0623108;0.160228
3199;0.0623108;0.160228
3200;0.0623108;0.160228
3201;0.0623108;0.160228
3202;0.0623108;0.160228
3203;0.0623108;0.160228
3204;0.0623108;0.160228
3205;0.0623108;0.160228
3206;0.0623108;0.160228
3207;0.0618162;0.160228
3208;0.0623108;0.160228
3209;0.0613217;0.160228
3210;0.0618162;0.160228
3211;0.0618162;0.160228
3212;0.0623108;0.160228
3213;0.0623108;0.160228
3214;0.0623108;0.160228
3215;0.0623108;0.160228
3216;0.0623108;0.160228
3217;0.0623108;0.160228
3218;0.0623108;0.160228
3219;0.0618162;0.160228
3220;0.0623108;0.160228
3221;0.0623108;0.160228
3222;0.0623108;0.160228
3223;0.0623108;0.160228
3224;0.0623108;0.160228
3225;0.0623108;0.160228
3226;0.0618162;0.160228
3227;0.0623108;0.160228
3228;0.0623108;0.160228
3229;0.0623108;0.160228
3230;0.0623108;0.160228
3231;0.0623108;0.160228
3232;0.0623108;0.160228
3233;0.0623108;0.160228
3234;0.0623108;0.160228
3235;0.0623108;0.160228
3236;0.0623108;0.160228
3237;0.0618162;0.160228
3238;0.0623108;0.160228
3239;0.0623108;0.160228
3240;0.0623108;0.160228
3241;0.0623108;0.160228
3242;0.0623108;0.160228
3243;0.0623108;0.160228
3244;0.0623108;0.160228
3245;0.0603327;0.160228
3246;0.0623108;0.160228
3247;0.0613217;0.160228
3248;0.0618162;0.160228
3249;0.0613217;0.160228
3250;0.0623108;0.160228
3251;0.0618162;0.160228
3252;0.0623108;0.160228
3253;0.0623108;0.160228
3254;0.0623108;0.160228
3255;0.0623108;0.160228
3256;0.0623108;0.160228
3257;0.0623108;0.160228
3258;0.0623108;0.160228
3259;0.0618162;0.160228
3260;0.0623108;0.160228
3261;0.0623108;0.160228
3262;0.0618162;0.160228
3263;0.0623108;0.160228
3264;0.0623108;0.160228
3265;0.0623108;0.160228
3266;0.0623108;0.160228
3267;0.0623108;0.160228
3268;0.0618163;0.160228
3269;0.0623108;0.160228
3270;0.0623108;0.160228
3271;0.0623108;0.160228
3272;0.0623108;0.160228
3273;0.0623108;0.160228
3274;0.0623108;0.160228
3275;0.0618162;0.160228
3276;0.0623108;0.160228
3277;0.0623108;0.160228
3278;0.0618162;0.160228
3279;0.0623108;0.160228
3280;0.0623108;0.160228
3281;0.0623108;0.160228
3282;0.0623108;0.160228
3283;0.0623108;0.160228
3284;0.0623108;0.160228
3285;0.0618162;0.160228
3286;0.0623108;0.160228
3287;0.0618162;0.160228
3288;0.0623108;0.160228
3289;0.0618162;0.160228
3290;0.0623108;0.160228
3291;0.0623108;0.160228
3292;0.0623108;0.160228
3293;0.0613217;0.160228
3294;0.0623108;0.160228
3295;0.0623108;0.160228
3296;0.0623108;0.160228
3297;0.0623108;0.160228
3298;0.0623108;0.160228
3299;0.0623108;0.160228
3300;0.0618162;0.160228
3301;0.0623108;0.160228
3302;0.0618162;0.160228
3303;0.0623108;0.160228
3304;0.0623108;0.160228
3305;0.0623108;0.160228
3306;0.0618162;0.160228
3307;0.0623108;0.160228
3308;0.0623108;0.160228
3309;0.0623108;0.160228
3310;0.0623108;0.160228
3311;0.0623108;0.160228
3312;0.0623108;0.160228
3313;0.0623108;0.160228
3314;0.0623108;0.160228
3315;0.0618163;0.160228
3316;0.0623108;0.160228
3317;0.0623108;0.160228
3318;0.0623108;0.160228
3319;0.0618162;0.160228
3320;0.0623108;0.160228
3321;0.0623108;0.160228
3322;0.0623108;0.160228
3323;0.0623108;0.160228
3324;0.0623108;0.160228
3325;0.0623108;0.160228
3326;0.0623108;0.160228
3327;0.0623108;0.160228
3328;0.0623108;0.160228
3329;0.0623108;0.160228
3330;0.0618162;0.160228
3331;0.0623108;0.160228
3332;0.0623108;0.160228
3333;0.0623108;0.160228
3334;0.0623108;0.160228
3335;0.0623108;0.160228
3336;0.0613217;0.160228
3337;0.0623108;0.160228
3338;0.0618162;0.160228
3339;0.0618162;0.160228
3340;0.0618162;0.160228
3341;0.0623108;0.160228
3342;0.0623108;0.160228
3343;0.0623108;0.160228
3344;0.0623108;0.160228
3345;0.0618162;0.160228
3346;0.0623108;0.160228
3347;0.0618162;0.160228
3348;0.0618162;0.160228
3349;0.0623108;0.160228
3350;0.0623108;0.160228
3351;0.0623108;0.160228
3352;0.0618162;0.160228
3353;0.0623108;0.160228
3354;0.0623108;0.160228
3355;0.0623108;0.160228
3356;0.0623108;0.160228
3357;0.0618162;0.160228
3358;0.0623108;0.160228
3359;0.0623108;0.160228
3360;0.0623108;0.160228
3361;0.0623108;0.160228
3362;0.0618162;0.160228
3363;0.0623108;0.160228
3364;0.0623108;0.160228
3365;0.0623108;0.160228
3366;0.0623108;0.160228
3367;0.0618162;0.160228
3368;0.0623108;0.160228
3369;0.0623108;0.160228
3370;0.0613217;0.160228
3371;0.0623108;0.160228
3372;0.0623108;0.160228
3373;0.0618162;0.160228
3374;0.0618162;0.160228
3375;0.0623108;0.160228
3376;0.0623108;0.160228
3377;0.0623108;0.160228
3378;0.0623108;0.160228
3379;0.0618162;0.160228
3380;0.0618163;0.160228
3381;0.0618162;0.160228
3382;0.0618163;0.160228
3383;0.0618162;0.160228
3384;0.0623108;0.160228
3385;0.0623108;0.160228
3386;0.0618162;0.160228
3387;0.0623108;0.160228
3388;0.0623108;0.160228
3389;0.0613217;0.160228
3390;0.0623108;0.160228
3391;0.0623108;0.160228
3392;0.0623108;0.160228
3393;0.0618162;0.160228
3394;0.0613217;0.160228
3395;0.0618162;0.160228
3396;0.0618162;0.160228
3397;0.0618162;0.160228
3398;0.0623108;0.160228
3399;0.0613217;0.160228
3400;0.0623108;0.160228
3401;0.0613217;0.160228
3402;0.0618162;0.160228
3403;0.0623108;0.160228
3404;0.0623108;0.160228
3405;0.0618162;0.160228
3406;0.0618162;0.160228
3407;0.0613217;0.160228
3408;0.0623108;0.160228
3409;0.0623108;0.160228
3410;0.0608272;0.160228
3411;0.0623108;0.160228
3412;0.0618163;0.160228
3413;0.0613217;0.160228
3414;0.0623108;0.160228
3415;0.0623108;0.160228
3416;0.0623108;0.160228
3417;0.0623108;0.160228
3418;0.0618163;0.160228
3419;0.0618162;0.160228
3420;0.0618162;0.160228
3421;0.0623108;0.160228
3422;0.0623108;0.160228
3423;0.0618162;0.160228
3424;0.0623108;0.160228
3425;0.0623108;0.160228
3426;0.0623108;0.160228
3427;0.0623108;0.160228
3428;0.0623108;0.160228
3429;0.0618162;0.160228
3430;0.0613217;0.160228
3431;0.0623108;0.160228
3432;0.0618162;0.160228
3433;0.0623108;0.160228
3434;0.0623108;0.160228
3435;0.0618162;0.160228
3436;0.0623108;0.160228
3437;0.0623108;0.160228
3438;0.0623108;0.160228
3439;0.0618162;0.160228
3440;0.0623108;0.160228
3441;0.0623108;0.160228
3442;0.0623108;0.160228
3443;0.0623108;0.160228
3444;0.0613217;0.160228
3445;0.0623108;0.160228
3446;0.0618162;0.160228
3447;0.0623108;0.160228
3448;0.0623108;0.160228
3449;0.0613217;0.160228
3450;0.0613217;0.160228
3451;0.0623108;0.160228
3452;0.0623108;0.160228
3453;0.0613217;0.160228
3454;0.0623108;0.160228
3455;0.0623108;0.160228
3456;0.0618162;0.160228
3457;0.0623108;0.160228
3458;0.0623108;0.160228
3459;0.0623108;0.160228
3460;0.0618162;0.160228
3461;0.0618162;0.160228
3462;0.0613217;0.160228
3463;0.0623108;0.160228
3464;0.0623108;0.160228
3465;0.0623108;0.160228
3466;0.0618162;0.160228
3467;0.0623108;0.160228
3468;0.0623108;0.160228
3469;0.0618163;0.160228
3470;0.0618162;0.160228
3471;0.0618162;0.160228
3472;0.0618162;0.160228
3473;0.0623108;0.160228
3474;0.0623108;0.160228
3475;0.0618162;0.160228
3476;0.0618162;0.160228
3477;0.0623108;0.160228
3478;0.0618162;0.160228
3479;0.0618162;0.160228
3480;0.0623108;0.160228
3481;0.0623108;0.160228
3482;0.0623108;0.160228
3483;0.0618162;0.160228
3484;0.0613217;0.160228
3485;0.0623108;0.160228
3486;0.0623108;0.160228
3487;0.0618162;0.160228
3488;0.0618162;0.160228
3489;0.0623108;0.160228
3490;0.0613217;0.160228
3491;0.0623108;0.160228
3492;0.0623108;0.160228
3493;0.0623108;0.160228
3494;0.0623108;0.160228
3495;0.0613217;0.160228
3496;0.0623108;0.160228
3497;0.0618162;0.160228
3498;0.0613217;0.160228
3499;0.0623108;0.160228
3500;0.0618162;0.160228
3501;0.0618162;0.160228
3502;0.0623108;0.160228
3503;0.0613217;0.160228
3504;0.0623108;0.160228
3505;0.0623108;0.160228
3506;0.0618162;0.160228
3507;0.0623108;0.160228
3508;0.0623108;0.160228
3509;0.0623108;0.160228
3510;0.0623108;0.160228
3511;0.0623108;0.160228
3512;0.0623108;0.160228
3513;0.0623108;0.160228
3514;0.0623108;0.160228
3515;0.0623108;0.160228
3516;0.0613217;0.160228
3517;0.0623108;0.160228
3518;0.0618162;0.160228
3519;0.0618162;0.160228
3520;0.0618162;0.160228
3521;0.0623108;0.160228
3522;0.0618162;0.160228
3523;0.0623108;0.160228
3524;0.0623108;0.160228
3525;0.0623108;0.160228
3526;0.0623108;0.160228
3527;0.0608272;0.160228
3528;0.0618162;0.160228
3529;0.0623108;0.160228
3530;0.0623108;0.160228
3531;0.0623108;0.160228
3532;0.0618162;0.160228
3533;0.0623108;0.160228
3534;0.0618162;0.160228
3535;0.0623108;0.160228
3536;0.0618162;0.160228
3537;0.0623108;0.160228
3538;0.0623108;0.160228
3539;0.0618162;0.160228
3540;0.0623108;0.160228
3541;0.0623108;0.160228
3542;0.0623108;0.160228
3543;0.0623108;0.160228
3544;0.0623108;0.160228
3545;0.0618162;0.160228
3546;0.0623108;0.160228
3547;0.0623108;0.160228
3548;0.0623108;0.160228
3549;0.0623108;0.160228
3550;0.0623108;0.160228
3551;0.0623108;0.160228
3552;0.0618163;0.160228
3553;0.0618162;0.160228
3554;0.0618162;0.160228
3555;0.0623108;0.160228
3556;0.0623108;0.160228
3557;0.0623108;0.160228
3558;0.0623108;0.160228
3559;0.0623108;0.160228
3560;0.0623108;0.160228
3561;0.0623108;0.160228
3562;0.0618162;0.160228
3563;0.0618162;0.160228
3564;0.0623108;0.160228
3565;0.0618162;0.160228
3566;0.0618162;0.160228
3567;0.0623108;0.160228
3568;0.0618162;0.160228
3569;0.0623108;0.160228
3570;0.0623108;0.160228
3571;0.0623108;0.160228
3572;0.0623108;0.160228
3573;0.0623108;0.160228
3574;0.0623108;0.160228
3575;0.0623108;0.160228
3576;0.0618162;0.160228
3577;0.0618162;0.160228
3578;0.0623108;0.160228
3579;0.0623108;0.160228
3580;0.0618162;0.160228
3581;0.0623108;0.160228
3582;0.0613217;0.160228
3583;0.0623108;0.160228
3584;0.0623108;0.160228
3585;0.0623108;0.160228
3586;0.0623108;0.160228
3587;0.0623108;0.160228
3588;0.0613217;0.160228
3589;0.0623108;0.160228
3590;0.0623108;0.160228
3591;0.0623108;0.160228
3592;0.0623108;0.160228
3593;0.0623108;0.160228
3594;0.0623108;0.160228
3595;0.0618162;0.160228
3596;0.0623108;0.160228
3597;0.0623108;0.160228
3598;0.0623108;0.160228
3599;0.0618163;0.160228
3600;0.0618162;0.160228
3601;0.0623108;0.160228
3602;0.0623108;0.160228
3603;0.0623108;0.160228
3604;0.0623108;0.160228
3605;0.0623108;0.160228
3606;0.0623108;0.160228
3607;0.0623108;0.160228
3608;0.0623108;0.160228
3609;0.0623108;0.160228
3610;0.0623108;0.160228
3611;0.0623108;0.160228
3612;0.0623108;0.160228
3613;0.0623108;0.160228
3614;0.0618162;0.160228
3615;0.0623108;0.160228
3616;0.0623108;0.160228
3617;0.0623108;0.160228
3618;0.0623108;0.160228
3619;0.0618162;0.160228
3620;0.0623108;0.160228
3621;0.0618162;0.160228
3622;0.0623108;0.160228
3623;0.0623108;0.160228
3624;0.0623108;0.160228
3625;0.0623108;0.160228
3626;0.0623108;0.160228
3627;0.0623108;0.160228
3628;0.0623108;0.160228
3629;0.0623108;0.160228
3630;0.0623108;0.160228
3631;0.0623108;0.160228
3632;0.0623108;0.160228
3633;0.0623108;0.160228
3634;0.0613217;0.160228
3635;0.0623108;0.160228
3636;0.0623108;0.160228
3637;0.0618163;0.160228
3638;0.0623108;0.160228
3639;0.0623108;0.160228
3640;0.0623108;0.160228
3641;0.0618162;0.160228
3642;0.0623108;0.160228
3643;0.0623108;0.160228
3644;0.0623108;0.160228
3645;0.0623108;0.160228
3646;0.0623108;0.160228
3647;0.0623108;0.160228
3648;0.0618162;0.160228
3649;0.0623108;0.160228
3650;0.0618162;0.160228
3651;0.0618162;0.160228
3652;0.0623108;0.160228
3653;0.0623108;0.160228
3654;0.0623108;0.160228
3655;0.0623108;0.160228
3656;0.0618162;0.160228
3657;0.0623108;0.160228
3658;0.0623108;0.160228
3659;0.0623108;0.160228
3660;0.0623108;0.160228
3661;0.0623108;0.160228
3662;0.0623108;0.160228
3663;0.0623108;0.160228
3664;0.0623108;0.160228
3665;0.0623108;0.160228
3666;0.0623108;0.160228
3667;0.0623108;0.160228
